datetime,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-09-01 01:05:00,2.259140570529118,0.5061221554208543,1.6092602572891317,0.29969373098807955,3.0915255,2.4000000000000004,9.24,1.92,0.8980623586366372,0.9323995924495034,1.2324706893066464,1.6560193235587561,2.274313083108832
2023-09-01 01:10:00,2.275087959526771,0.5038056209443871,1.6286921524647548,0.28908672271270786,3.0915255,2.4000000000000004,9.24,1.92,0.8980623586366372,0.9323995924495034,1.2324706893066464,1.6560193235587561,2.274313083108832
2023-09-01 01:15:00,2.183598505955126,0.4762847817528958,1.5860184404367532,0.2974902319130099,3.0915255,2.4000000000000004,9.24,1.92,0.9561511386804913,0.992194033443056,1.3011126930439192,1.671604094874142,2.204621509465967
2023-09-01 01:20:00,2.0883563857198766,0.49227389449670517,1.466474351923187,0.29532717871356506,3.0915255,2.4000000000000004,9.24,1.92,0.9561511386804913,0.992194033443056,1.3011126930439192,1.671604094874142,2.204621509465967
2023-09-01 01:25:00,2.0210566302379913,0.49457428455231317,1.3976313296404754,0.2974862959138254,3.0915255,2.4000000000000004,9.24,1.92,0.9561511386804913,0.992194033443056,1.3011126930439192,1.671604094874142,2.204621509465967
2023-09-01 01:30:00,2.1240876105995343,0.5294804127516649,1.4396866637376478,0.30650431852333354,3.0915255,0.07942921376924236,0.2931391478462063,0.10776015033397085,1.0409462041815611,1.0832917427913868,1.4212078806423782,1.8328382361790687,2.4181397809059755
2023-09-01 01:35:00,2.0844489146748084,0.5460101499126409,1.3748342092007728,0.2974823600398304,3.0915255,2.4000000000000004,9.24,1.92,1.0409462041815611,1.0832917427913868,1.4212078806423782,1.8328382361790687,2.4181397809059755
2023-09-01 01:40:00,2.3589170271910134,0.6871961068516934,1.416822982386361,0.30650020962302804,3.0915255,2.4000000000000004,9.24,1.92,1.0409462041815611,1.0832917427913868,1.4212078806423782,1.8328382361790687,2.4181397809059755
2023-09-01 01:45:00,2.5307764661717917,0.7698477005584509,1.455135443253158,0.2974784242910299,3.0915255,2.4000000000000004,9.24,1.92,1.0930617548885333,1.1386522735233968,1.481817802565484,1.8986827012431537,2.690060222374213
2023-09-01 01:50:00,2.2234918401236885,0.6451750688542678,1.3521244503306409,0.2974764780878864,3.0915255,2.4000000000000004,9.24,1.92,1.0930617548885333,1.1386522735233968,1.481817802565484,1.8986827012431537,2.690060222374213
2023-09-01 01:55:00,1.8909203236129315,0.5271353394678407,1.2204834708508012,0.2890699949485983,3.0915255,2.4000000000000004,9.24,1.92,1.0930617548885333,1.1386522735233968,1.481817802565484,1.8986827012431537,2.690060222374213
2023-09-01 02:00:00,1.7535370458996111,0.5507624515893679,1.0555958979113396,0.281333886075935,3.0915255,0.07354590403278757,0.2788186507391498,0.08217207554881403,1.0278151584793835,1.0779726341609976,1.4212078806423782,1.8910380747092321,2.6001730711627644
2023-09-01 02:05:00,1.6287582236143707,0.5201066056210771,0.9879679956975591,0.2795099589651212,3.0915255,2.4000000000000004,9.24,1.92,1.0278151584793835,1.0779726341609976,1.4212078806423782,1.8910380747092321,2.6001730711627644
2023-09-01 02:10:00,1.539677749409338,0.48769421545665015,0.9564631933390463,0.2831980021521987,3.0915255,2.4000000000000004,9.24,1.92,1.0278151584793835,1.0779726341609976,1.4212078806423782,1.8910380747092321,2.6001730711627644
2023-09-01 02:15:00,1.6949829904681104,0.6501020331439163,0.8611435745334859,0.29318430807045565,3.0915255,2.4000000000000004,9.24,1.92,0.9248156573069035,0.9732548484338519,1.2776867221662749,1.7655098413772718,2.5494673953592737
2023-09-01 02:20:00,1.6288120298781275,0.6084978985510361,0.8611471338081365,0.2795048735543926,3.0915255,2.4000000000000004,9.24,1.92,0.9248156573069035,0.9732548484338519,1.2776867221662749,1.7655098413772718,2.5494673953592737
2023-09-01 02:25:00,1.5088768045109386,0.5084560269388114,0.898078349168571,0.295301925753689,3.0915255,2.4000000000000004,9.24,1.92,0.9248156573069035,0.9732548484338519,1.2776867221662749,1.7655098413772718,2.5494673953592737
2023-09-01 02:30:00,1.4359352864446944,0.48312468977374734,0.8711437834210928,0.27772578506092993,3.0915255,0.05894064811316551,0.19670119470913236,0.061773780845922,0.9005559394063204,0.9442462602520595,1.2747739564330611,1.6908968773996835,2.304473041716913
